sensor_id,timestamp,fuel_level
3,2025-06-03T10:15:46.140034,49.88157000000002
3,2025-06-03T10:15:47.140034,49.880870000000016
3,2025-06-03T10:15:48.140034,49.879410000000014
3,2025-06-03T10:15:49.140034,49.87891000000001
3,2025-06-03T10:15:50.140034,49.87812000000001
3,2025-06-03T10:15:51.140034,49.87735000000001
3,2025-06-03T10:15:52.140034,49.875420000000005
3,2025-06-03T10:15:53.140034,49.87353
3,2025-06-03T10:15:54.140034,49.87351
3,2025-06-03T10:15:55.140034,49.87319
3,2025-06-03T10:15:56.140034,49.87121
3,2025-06-03T10:15:57.140034,49.87077
3,2025-06-03T10:15:58.140034,49.87034
3,2025-06-03T10:15:59.140034,49.869099999999996
3,2025-06-03T10:16:00.140034,49.86882
3,2025-06-03T10:16:01.140034,49.86737
3,2025-06-03T10:16:02.140034,49.86665
3,2025-06-03T10:16:03.140034,49.86594
3,2025-06-03T10:16:04.140034,49.86589
3,2025-06-03T10:16:05.140034,49.86481
3,2025-06-03T10:16:06.140034,49.86379
3,2025-06-03T10:16:07.140034,49.86301
3,2025-06-03T10:16:08.140034,49.86175
3,2025-06-03T10:16:09.140034,49.86093
3,2025-06-03T10:16:10.140034,49.86056000000001
3,2025-06-03T10:16:11.140034,49.85887
3,2025-06-03T10:16:12.140034,49.85884
3,2025-06-03T10:16:13.140034,49.85733
3,2025-06-03T10:16:14.140034,49.85637
3,2025-06-03T10:16:15.140034,49.85523
3,2025-06-03T10:16:16.140034,49.85328
3,2025-06-03T10:16:17.140034,49.852889999999995
3,2025-06-03T10:16:18.140034,49.851639999999996
3,2025-06-03T10:16:19.140034,49.851299999999995
3,2025-06-03T10:16:20.140034,49.84936999999999
3,2025-06-03T10:16:21.140034,49.849239999999995
3,2025-06-03T10:16:22.140034,49.84862
3,2025-06-03T10:16:23.140034,49.847179999999994
3,2025-06-03T10:16:24.140034,49.84531
3,2025-06-03T10:16:25.140034,49.84529
3,2025-06-03T10:16:26.140034,49.84388
3,2025-06-03T10:16:27.140034,49.843399999999995
3,2025-06-03T10:16:28.140034,49.84224
3,2025-06-03T10:16:29.140034,49.841539999999995
3,2025-06-03T10:16:30.140034,49.840979999999995
3,2025-06-03T10:16:31.140034,49.840979999999995
3,2025-06-03T10:16:32.140034,49.83958
3,2025-06-03T10:16:33.140034,49.83887
3,2025-06-03T10:16:34.140034,49.83849
3,2025-06-03T10:16:35.140034,49.83794
3,2025-06-03T10:16:36.140034,49.83775
3,2025-06-03T10:16:37.140034,49.83668
3,2025-06-03T10:16:38.140034,49.83515
3,2025-06-03T10:16:39.140034,49.83466
3,2025-06-03T10:16:40.140034,49.83432
3,2025-06-03T10:16:41.140034,49.833189999999995
3,2025-06-03T10:16:42.140034,49.83277999999999
3,2025-06-03T10:16:43.140034,49.83245999999999
3,2025-06-03T10:16:44.140034,49.83062999999999
3,2025-06-03T10:16:45.140034,49.829159999999995
3,2025-06-03T10:16:46.140034,49.827569999999994
3,2025-06-03T10:16:47.140034,49.827459999999995
3,2025-06-03T10:16:48.140034,49.82559
3,2025-06-03T10:16:49.140034,49.82494
3,2025-06-03T10:16:50.140034,49.8247
3,2025-06-03T10:16:51.140034,49.82356
3,2025-06-03T10:16:52.140034,49.82331
3,2025-06-03T10:16:53.140034,49.82264
3,2025-06-03T10:16:54.140034,49.8221
3,2025-06-03T10:16:55.140034,49.82046
3,2025-06-03T10:16:56.140034,49.81968
3,2025-06-03T10:16:57.140034,49.818909999999995
3,2025-06-03T10:16:58.140034,49.818349999999995
3,2025-06-03T10:16:59.140034,49.81733
3,2025-06-03T10:17:00.140034,49.815799999999996
3,2025-06-03T10:17:01.140034,49.815439999999995
3,2025-06-03T10:17:02.140034,49.814719999999994
3,2025-06-03T10:17:03.140034,49.814029999999995
3,2025-06-03T10:17:04.140034,49.8122
3,2025-06-03T10:17:05.140034,49.81082
3,2025-06-03T10:17:06.140034,49.8099
3,2025-06-03T10:17:07.140034,49.80835
3,2025-06-03T10:17:08.140034,49.80802
3,2025-06-03T10:17:09.140034,49.80668
3,2025-06-03T10:17:10.140034,49.80502
3,2025-06-03T10:17:11.140034,49.804069999999996
3,2025-06-03T10:17:12.140034,49.803129999999996
3,2025-06-03T10:17:13.140034,49.80208
3,2025-06-03T10:17:14.140034,49.80009
3,2025-06-03T10:17:15.140034,49.79938
3,2025-06-03T10:17:16.140034,49.79784
3,2025-06-03T10:17:17.140034,49.79669
3,2025-06-03T10:17:18.140034,49.796299999999995
3,2025-06-03T10:17:19.140034,49.795609999999996
3,2025-06-03T10:17:20.140034,49.794079999999994
3,2025-06-03T10:17:21.140034,49.79259999999999
3,2025-06-03T10:17:22.140034,49.79167999999999
3,2025-06-03T10:17:23.140034,49.79037999999999
3,2025-06-03T10:17:24.140034,49.78934999999999
3,2025-06-03T10:17:25.140034,49.788509999999995
3,2025-06-03T10:17:26.140034,49.787609999999994
3,2025-06-03T10:17:27.140034,49.787549999999996
3,2025-06-03T10:17:28.140034,49.787169999999996
3,2025-06-03T10:17:29.140034,49.78556999999999
3,2025-06-03T10:17:30.140034,49.784369999999996
3,2025-06-03T10:17:31.140034,49.783789999999996
3,2025-06-03T10:17:32.140034,49.782349999999994
3,2025-06-03T10:17:33.140034,49.78124
3,2025-06-03T10:17:34.140034,49.77997
3,2025-06-03T10:17:35.140034,49.77956
3,2025-06-03T10:17:36.140034,49.778789999999994
3,2025-06-03T10:17:37.140034,49.777559999999994
3,2025-06-03T10:17:38.140034,49.77683
3,2025-06-03T10:17:39.140034,49.77627
3,2025-06-03T10:17:40.140034,49.77466
3,2025-06-03T10:17:41.140034,49.77357
3,2025-06-03T10:17:42.140034,49.77192
3,2025-06-03T10:17:43.140034,49.770340000000004
3,2025-06-03T10:17:44.140034,49.769600000000004
3,2025-06-03T10:17:45.140034,49.76820000000001
3,2025-06-03T10:17:46.140034,49.76740000000001
3,2025-06-03T10:17:47.140034,49.76667000000001
3,2025-06-03T10:17:48.140034,49.76476000000001
3,2025-06-03T10:17:49.140034,49.76332000000001
3,2025-06-03T10:17:50.140034,49.76146000000001
3,2025-06-03T10:17:51.140034,49.75997000000001
3,2025-06-03T10:17:52.140034,49.75967000000001
3,2025-06-03T10:17:53.140034,49.758100000000006
3,2025-06-03T10:17:54.140034,49.75755000000001
3,2025-06-03T10:17:55.140034,49.75662000000001
3,2025-06-03T10:17:56.140034,49.75621000000001
3,2025-06-03T10:17:57.140034,49.75493000000001
3,2025-06-03T10:17:58.140034,49.75442000000001
3,2025-06-03T10:17:59.140034,49.75410000000001
3,2025-06-03T10:18:00.140034,49.75216000000001
3,2025-06-03T10:18:01.140034,49.75097000000001
3,2025-06-03T10:18:02.140034,49.74940000000001
3,2025-06-03T10:18:03.140034,49.748810000000006
3,2025-06-03T10:18:04.140034,49.748160000000006
3,2025-06-03T10:18:05.140034,49.74658000000001
3,2025-06-03T10:18:06.140034,49.74477000000001
3,2025-06-03T10:18:07.140034,49.74428000000001
3,2025-06-03T10:18:08.140034,49.74230000000001
3,2025-06-03T10:18:09.140034,49.741780000000006
3,2025-06-03T10:18:10.140034,49.741020000000006
3,2025-06-03T10:18:11.140034,49.74016
3,2025-06-03T10:18:12.140034,49.739580000000004
3,2025-06-03T10:18:13.140034,49.73894000000001
3,2025-06-03T10:18:14.140034,49.737700000000004
3,2025-06-03T10:18:15.140034,49.736760000000004
3,2025-06-03T10:18:16.140034,49.7349
3,2025-06-03T10:18:17.140034,49.734080000000006
3,2025-06-03T10:18:18.140034,49.73349
3,2025-06-03T10:18:19.140034,49.73301
3,2025-06-03T10:18:20.140034,49.73185
3,2025-06-03T10:18:21.140034,49.73135
3,2025-06-03T10:18:22.140034,49.72976
3,2025-06-03T10:18:23.140034,49.72889
3,2025-06-03T10:18:24.140034,49.72851
3,2025-06-03T10:18:25.140034,49.72716
3,2025-06-03T10:18:26.140034,49.72681
3,2025-06-03T10:18:27.140034,49.72631
3,2025-06-03T10:18:28.140034,49.72539
3,2025-06-03T10:18:29.140034,49.725269999999995
3,2025-06-03T10:18:30.140034,49.72492
3,2025-06-03T10:18:31.140034,49.72456
3,2025-06-03T10:18:32.140034,49.72414
3,2025-06-03T10:18:33.140034,49.723
3,2025-06-03T10:18:34.140034,49.7218
3,2025-06-03T10:18:35.140034,49.721520000000005
3,2025-06-03T10:18:36.140034,49.720470000000006
3,2025-06-03T10:18:37.140034,49.718830000000004
3,2025-06-03T10:18:38.140034,49.71846000000001
3,2025-06-03T10:18:39.140034,49.71689000000001
3,2025-06-03T10:18:40.140034,49.71607000000001
3,2025-06-03T10:18:41.140034,49.71516000000001
3,2025-06-03T10:18:42.140034,49.71419000000001
3,2025-06-03T10:18:43.140034,49.71267000000001
3,2025-06-03T10:18:44.140034,49.71132000000001
3,2025-06-03T10:18:45.140034,49.71003000000001
3,2025-06-03T10:18:46.140034,49.70893000000001
3,2025-06-03T10:18:47.140034,49.70888000000001
3,2025-06-03T10:18:48.140034,49.70740000000001
3,2025-06-03T10:18:49.140034,49.706830000000004
3,2025-06-03T10:18:50.140034,49.70586
3,2025-06-03T10:18:51.140034,49.704660000000004
3,2025-06-03T10:18:52.140034,49.70394
3,2025-06-03T10:18:53.140034,49.7025
3,2025-06-03T10:18:54.140034,49.7025
3,2025-06-03T10:18:55.140034,49.7008
3,2025-06-03T10:18:56.140034,49.700540000000004
3,2025-06-03T10:18:57.140034,49.69888
3,2025-06-03T10:18:58.140034,49.69749
3,2025-06-03T10:18:59.140034,49.69632
3,2025-06-03T10:19:00.140034,49.69535
3,2025-06-03T10:19:01.140034,49.69345
3,2025-06-03T10:19:02.140034,49.69157
3,2025-06-03T10:19:03.140034,49.68972
3,2025-06-03T10:19:04.140034,49.68962
3,2025-06-03T10:19:05.140034,49.68935
3,2025-06-03T10:19:06.140034,49.688489999999994
3,2025-06-03T10:19:07.140034,49.68682
3,2025-06-03T10:19:08.140034,49.686719999999994
3,2025-06-03T10:19:09.140034,49.686409999999995
3,2025-06-03T10:19:10.140034,49.68541
3,2025-06-03T10:19:11.140034,49.683659999999996
3,2025-06-03T10:19:12.140034,49.68270999999999
3,2025-06-03T10:19:13.140034,49.68198999999999
3,2025-06-03T10:19:14.140034,49.680049999999994
3,2025-06-03T10:19:15.140034,49.67887999999999
3,2025-06-03T10:19:16.140034,49.67831999999999
3,2025-06-03T10:19:17.140034,49.67698999999999
3,2025-06-03T10:19:18.140034,49.67517999999999
3,2025-06-03T10:19:19.140034,49.67509999999999
3,2025-06-03T10:19:20.140034,49.674049999999994
3,2025-06-03T10:19:21.140034,49.67336999999999
3,2025-06-03T10:19:22.140034,49.67336999999999
3,2025-06-03T10:19:23.140034,49.67199999999999
3,2025-06-03T10:19:24.140034,49.67068999999999
3,2025-06-03T10:19:25.140034,49.66884999999999
3,2025-06-03T10:19:26.140034,49.66752999999999
3,2025-06-03T10:19:27.140034,49.665859999999995
3,2025-06-03T10:19:28.140034,49.665229999999994
3,2025-06-03T10:19:29.140034,49.66441999999999
3,2025-06-03T10:19:30.140034,49.66383999999999
3,2025-06-03T10:19:31.140034,49.66248999999999
3,2025-06-03T10:19:32.140034,49.66098999999999
3,2025-06-03T10:19:33.140034,49.65962999999999
3,2025-06-03T10:19:34.140034,49.65818999999999
3,2025-06-03T10:19:35.140034,49.65719999999999
3,2025-06-03T10:19:36.140034,49.65558999999999
3,2025-06-03T10:19:37.140034,49.65484999999999
3,2025-06-03T10:19:38.140034,49.65447999999999
3,2025-06-03T10:19:39.140034,49.65408999999999
3,2025-06-03T10:19:40.140034,49.65212999999999
3,2025-06-03T10:19:41.140034,49.651239999999994
3,2025-06-03T10:19:42.140034,49.64952999999999
3,2025-06-03T10:19:43.140034,49.64809999999999
3,2025-06-03T10:19:44.140034,49.64640999999999
3,2025-06-03T10:19:45.140034,49.64605999999999
3,2025-06-03T10:19:46.140034,49.64472999999999
3,2025-06-03T10:19:47.140034,49.643509999999985
3,2025-06-03T10:19:48.140034,49.642409999999984
3,2025-06-03T10:19:49.140034,49.64107999999998
3,2025-06-03T10:19:50.140034,49.64086999999998
3,2025-06-03T10:19:51.140034,49.64068999999998
3,2025-06-03T10:19:52.140034,49.64044999999998
3,2025-06-03T10:19:53.140034,49.63979999999998
3,2025-06-03T10:19:54.140034,49.63871999999998
3,2025-06-03T10:19:55.140034,49.637729999999976
3,2025-06-03T10:19:56.140034,49.63726999999998
3,2025-06-03T10:19:57.140034,49.63633999999998
3,2025-06-03T10:19:58.140034,49.63626999999998
3,2025-06-03T10:19:59.140034,49.63543999999998
3,2025-06-03T10:20:00.140034,49.63388999999998
3,2025-06-03T10:20:01.140034,49.63226999999998
3,2025-06-03T10:20:02.140034,49.631349999999976
3,2025-06-03T10:20:03.140034,49.62991999999998
3,2025-06-03T10:20:04.140034,49.628929999999976
3,2025-06-03T10:20:05.140034,49.62759999999997
3,2025-06-03T10:20:06.140034,49.627159999999975
3,2025-06-03T10:20:07.140034,49.62568999999998
3,2025-06-03T10:20:08.140034,49.62418999999998
3,2025-06-03T10:20:09.140034,49.62381999999998
3,2025-06-03T10:20:10.140034,49.62298999999998
3,2025-06-03T10:20:11.140034,49.62177999999998
3,2025-06-03T10:20:12.140034,49.62083999999998
3,2025-06-03T10:20:13.140034,49.61999999999998
3,2025-06-03T10:20:14.140034,49.618369999999985
3,2025-06-03T10:20:15.140034,49.61661999999998
3,2025-06-03T10:20:16.140034,49.61526999999998
3,2025-06-03T10:20:17.140034,49.61393999999998
3,2025-06-03T10:20:18.140034,49.613839999999975
3,2025-06-03T10:20:19.140034,49.61337999999998
3,2025-06-03T10:20:20.140034,49.61187999999998
3,2025-06-03T10:20:21.140034,49.61057999999998
3,2025-06-03T10:20:22.140034,49.60919999999998
3,2025-06-03T10:20:23.140034,49.60789999999998
3,2025-06-03T10:20:24.140034,49.60592999999998
3,2025-06-03T10:20:25.140034,49.60486999999998
3,2025-06-03T10:20:26.140034,49.60462999999998
3,2025-06-03T10:20:27.140034,49.60328999999998
3,2025-06-03T10:20:28.140034,49.60295999999998
3,2025-06-03T10:20:29.140034,49.60096999999998
3,2025-06-03T10:20:30.140034,49.600889999999985
3,2025-06-03T10:20:31.140034,49.600459999999984
3,2025-06-03T10:20:32.140034,49.599369999999986
3,2025-06-03T10:20:33.140034,49.598019999999984
3,2025-06-03T10:20:34.140034,49.597369999999984
3,2025-06-03T10:20:35.140034,49.59706999999998
3,2025-06-03T10:20:36.140034,49.59532999999998
3,2025-06-03T10:20:37.140034,49.59453999999998
3,2025-06-03T10:20:38.140034,49.59431999999998
3,2025-06-03T10:20:39.140034,49.59268999999998
3,2025-06-03T10:20:40.140034,49.59115999999998
3,2025-06-03T10:20:41.140034,49.590429999999984
3,2025-06-03T10:20:42.140034,49.58972999999998
3,2025-06-03T10:20:43.140034,49.588729999999984
3,2025-06-03T10:20:44.140034,49.587929999999986
3,2025-06-03T10:20:45.140034,49.58703999999999
3,2025-06-03T10:20:46.140034,49.585199999999986
3,2025-06-03T10:20:47.140034,49.58394999999999
3,2025-06-03T10:20:48.140034,49.582909999999984
3,2025-06-03T10:20:49.140034,49.582379999999986
3,2025-06-03T10:20:50.140034,49.581079999999986
3,2025-06-03T10:20:51.140034,49.579869999999985
3,2025-06-03T10:20:52.140034,49.578349999999986
3,2025-06-03T10:20:53.140034,49.577919999999985
3,2025-06-03T10:20:54.140034,49.57727999999999
3,2025-06-03T10:20:55.140034,49.575639999999986
3,2025-06-03T10:20:56.140034,49.57526999999999
3,2025-06-03T10:20:57.140034,49.57452999999999
3,2025-06-03T10:20:58.140034,49.574429999999985
3,2025-06-03T10:20:59.140034,49.573939999999986
3,2025-06-03T10:21:00.140034,49.57364999999999
3,2025-06-03T10:21:01.140034,49.571739999999984
3,2025-06-03T10:21:02.140034,49.571499999999986
3,2025-06-03T10:21:03.140034,49.569589999999984
3,2025-06-03T10:21:04.140034,49.56906999999998
3,2025-06-03T10:21:05.140034,49.56856999999998
3,2025-06-03T10:21:06.140034,49.56677999999998
3,2025-06-03T10:21:07.140034,49.56657999999998
3,2025-06-03T10:21:08.140034,49.56534999999998
3,2025-06-03T10:21:09.140034,49.56504999999998
3,2025-06-03T10:21:10.140034,49.56373999999998
3,2025-06-03T10:21:11.140034,49.56266999999998
3,2025-06-03T10:21:12.140034,49.562269999999984
3,2025-06-03T10:21:13.140034,49.56171999999999
3,2025-06-03T10:21:14.140034,49.56096999999999
3,2025-06-03T10:21:15.140034,49.55967999999999
3,2025-06-03T10:21:16.140034,49.55803999999999
3,2025-06-03T10:21:17.140034,49.556749999999994
3,2025-06-03T10:21:18.140034,49.555949999999996
3,2025-06-03T10:21:19.140034,49.55533
3,2025-06-03T10:21:20.140034,49.55405
3,2025-06-03T10:21:21.140034,49.55253999999999
3,2025-06-03T10:21:22.140034,49.55109999999999
3,2025-06-03T10:21:23.140034,49.54929999999999
3,2025-06-03T10:21:24.140034,49.54875999999999
3,2025-06-03T10:21:25.140034,49.54848999999999
3,2025-06-03T10:21:26.140034,49.548169999999985
3,2025-06-03T10:21:27.140034,49.54773999999998
3,2025-06-03T10:21:28.140034,49.54605999999998
3,2025-06-03T10:21:29.140034,49.54435999999998
3,2025-06-03T10:21:30.140034,49.543559999999985
3,2025-06-03T10:21:31.140034,49.543269999999985
3,2025-06-03T10:21:32.140034,49.54197999999999
3,2025-06-03T10:21:33.140034,49.54001999999999
3,2025-06-03T10:21:34.140034,49.53840999999999
3,2025-06-03T10:21:35.140034,49.537879999999994
3,2025-06-03T10:21:36.140034,49.53744999999999
3,2025-06-03T10:21:37.140034,49.536269999999995
3,2025-06-03T10:21:38.140034,49.53621
3,2025-06-03T10:21:39.140034,49.53557
3,2025-06-03T10:21:40.140034,49.534909999999996
3,2025-06-03T10:21:41.140034,49.53377
3,2025-06-03T10:21:42.140034,49.531859999999995
3,2025-06-03T10:21:43.140034,49.53104
3,2025-06-03T10:21:44.140034,49.529889999999995
3,2025-06-03T10:21:45.140034,49.52858
3,2025-06-03T10:21:46.140034,49.528
3,2025-06-03T10:21:47.140034,49.5267
3,2025-06-03T10:21:48.140034,49.52607
3,2025-06-03T10:21:49.140034,49.52422
3,2025-06-03T10:21:50.140034,49.52419
3,2025-06-03T10:21:51.140034,49.522549999999995
3,2025-06-03T10:21:52.140034,49.52204
3,2025-06-03T10:21:53.140034,49.52093
3,2025-06-03T10:21:54.140034,49.519
3,2025-06-03T10:21:55.140034,49.51744
3,2025-06-03T10:21:56.140034,49.51591
3,2025-06-03T10:21:57.140034,49.51551
3,2025-06-03T10:21:58.140034,49.51547
3,2025-06-03T10:21:59.140034,49.514450000000004
3,2025-06-03T10:22:00.140034,49.513510000000004
3,2025-06-03T10:22:01.140034,49.513090000000005
3,2025-06-03T10:22:02.140034,49.512950000000004
3,2025-06-03T10:22:03.140034,49.51191
3,2025-06-03T10:22:04.140034,49.51109
3,2025-06-03T10:22:05.140034,49.509550000000004
3,2025-06-03T10:22:06.140034,49.507630000000006
3,2025-06-03T10:22:07.140034,49.50708000000001
3,2025-06-03T10:22:08.140034,49.50688000000001
3,2025-06-03T10:22:09.140034,49.50594000000001
3,2025-06-03T10:22:10.140034,49.50524000000001
3,2025-06-03T10:22:11.140034,49.50437000000001
3,2025-06-03T10:22:12.140034,49.50283000000001
3,2025-06-03T10:22:13.140034,49.50205000000001
3,2025-06-03T10:22:14.140034,49.500290000000014
3,2025-06-03T10:22:15.140034,49.49898000000002
3,2025-06-03T10:22:16.140034,49.49802000000002
3,2025-06-03T10:22:17.140034,49.49693000000002
3,2025-06-03T10:22:18.140034,49.49622000000002
3,2025-06-03T10:22:19.140034,49.49458000000002
3,2025-06-03T10:22:20.140034,49.49344000000002
3,2025-06-03T10:22:21.140034,49.49296000000002
3,2025-06-03T10:22:22.140034,49.49162000000002
3,2025-06-03T10:22:23.140034,49.49156000000002
3,2025-06-03T10:22:24.140034,49.49105000000002
3,2025-06-03T10:22:25.140034,49.489380000000025
3,2025-06-03T10:22:26.140034,49.487450000000024
3,2025-06-03T10:22:27.140034,49.48594000000002
3,2025-06-03T10:22:28.140034,49.48546000000002
3,2025-06-03T10:22:29.140034,49.48439000000002
3,2025-06-03T10:22:30.140034,49.48260000000002
3,2025-06-03T10:22:31.140034,49.48248000000002
3,2025-06-03T10:22:32.140034,49.480910000000016
3,2025-06-03T10:22:33.140034,49.48050000000001
3,2025-06-03T10:22:34.140034,49.48004000000002
3,2025-06-03T10:22:35.140034,49.479790000000015
3,2025-06-03T10:22:36.140034,49.478850000000016
3,2025-06-03T10:22:37.140034,49.47712000000001
3,2025-06-03T10:22:38.140034,49.476830000000014
3,2025-06-03T10:22:39.140034,49.47586000000001
3,2025-06-03T10:22:40.140034,49.47438000000001
3,2025-06-03T10:22:41.140034,49.47278000000001
3,2025-06-03T10:22:42.140034,49.47167000000001
3,2025-06-03T10:22:43.140034,49.47029000000001
3,2025-06-03T10:22:44.140034,49.46838000000001
3,2025-06-03T10:22:45.140034,49.46713000000001
3,2025-06-03T10:22:46.140034,49.46637000000001
3,2025-06-03T10:22:47.140034,49.465010000000014
3,2025-06-03T10:22:48.140034,49.46484000000002
3,2025-06-03T10:22:49.140034,49.46355000000002
3,2025-06-03T10:22:50.140034,49.46207000000002
3,2025-06-03T10:22:51.140034,49.460450000000016
3,2025-06-03T10:22:52.140034,49.45967000000002
3,2025-06-03T10:22:53.140034,49.45892000000002
3,2025-06-03T10:22:54.140034,49.45765000000002
3,2025-06-03T10:22:55.140034,49.45596000000002
3,2025-06-03T10:22:56.140034,49.454450000000016
3,2025-06-03T10:22:57.140034,49.453350000000015
3,2025-06-03T10:22:58.140034,49.45173000000001
